Line,GEBV_biomassfinalplant,GEBV_biomassfinalplot,GEBV_fruitlength,GEBV_fruitno,GEBV_fruitshapeindex,GEBV_fruitweight,GEBV_fruitwidth,GEBV_leafangledaily,GEBV_leafareadaily,GEBV_leafareadailyplant,GEBV_leafareaprojecteddaily,GEBV_leafareaprojectedplant,GEBV_yield
GPC09345,-31582.95501,-113077827.6,1.529114714,-0.422321719,0.578572094,-0.757083731,-0.146617983,-0.010110487,-1599.731704,-390.6331521,-820.0113705,-215.0989569,-1.775395315
GPC09346,-35049.88008,-125593202.9,1.046773636,8.608083583,1.598357237,-6.421928817,-0.592690684,-0.009814603,-2265.311348,-522.975009,-1159.804066,-298.7088514,-3.541816834
GPC09347,-37156.96502,-132626810.6,0.515739418,-3.914075046,-0.281546812,16.48653449,1.186203271,-0.013773776,-1996.014635,-466.5434196,-1012.502562,-264.4618664,-1.533631489
GPC09348,-28322.25745,-106053578.7,2.314413385,-21.49268567,0.836268782,-0.378345653,0.114093422,-0.007080955,-1300.832502,-300.4926912,-684.5128379,-169.6380909,-0.938652904
GPC09349,-27878.28743,-101616019.5,0.769476234,-10.75695118,-0.412737655,16.08479364,1.422710836,-0.005255129,-1414.53413,-329.8524273,-696.0780023,-182.9957858,-0.224244295
GPC09350,-30744.07538,-107440070.6,2.644084547,-17.21177,-0.211821863,20.34994274,1.423344087,-0.024524316,-1672.650078,-404.5524487,-943.4203958,-252.5408783,0.222612008
GPC09351,-14162.85903,-55932318.73,2.533472001,-8.638461001,-1.150807633,20.67970244,1.459223002,-0.017529371,-1419.118275,-343.1852884,-851.1587622,-203.96698,1.555228243
GPC09352,-30838.24147,-111655251.6,0.486626834,-25.46117095,0.819565225,-2.207674992,-0.134098386,-0.020226579,-1947.65745,-461.6109118,-1013.254777,-259.9846802,-2.713329384
GPC09353,-18096.36167,-67221352.75,0.040285234,31.14706985,1.175731731,-4.163863007,-0.402105392,-0.003541737,-701.9848179,-162.9556035,-320.9054697,-66.5999828,-2.532247432
GPC09354,-27662.30105,-99475728.06,2.031667336,-8.740837982,0.867168419,-1.546399604,-0.062244989,-0.01750421,-1620.081737,-402.1450566,-880.8230279,-230.1189356,-1.682248078
GPC09357,-27627.64873,-101973656.3,1.665061792,4.630933147,1.090689438,-2.382554593,-0.289736427,-0.015483044,-1923.627509,-444.5781071,-1051.277459,-258.9699446,-2.085175714
GPC09358,-30153.43834,-113393028.3,1.719255166,-0.814340426,1.099541727,-1.62885569,-0.128841395,-0.008069872,-2043.232757,-467.3050425,-1090.648225,-270.3793403,-1.640762385
GPC09359,-31546.83215,-106858531.5,2.454596054,-2.790183716,1.779910429,-2.519564901,-0.283541604,-0.010599196,-1720.457732,-416.5644362,-896.479568,-247.3541257,-1.833496472
GPC09360,-31700.23414,-115412646.4,0.586265122,-2.969260236,-0.070564081,5.846352752,0.408893012,-0.016939186,-2100.226605,-487.342447,-1134.205993,-292.4103046,-1.762717388
GPC09361,-22553.57666,-85453543.76,2.740562876,1.52131091,0.316173092,19.1680219,0.894663661,-0.018901346,-1562.735518,-363.1964975,-889.7837221,-218.7602459,0.366122605
GPC09363,-31743.33832,-111234671.5,1.079573162,3.270752576,1.100614754,-9.467819887,-0.610227892,-0.014554095,-1971.773361,-458.4099483,-993.5872122,-257.5835558,-3.185612536
GPC09364,-38015.5773,-138567630.5,1.755522348,3.998712498,1.497437514,-4.73643743,-0.435584514,-0.011816082,-2188.806421,-497.385375,-1133.309742,-283.5033952,-2.467485182
GPC09365,-32143.69902,-114318577.7,1.742531467,3.453211739,1.905310389,-12.45155294,-0.800756664,-0.005915074,-1865.713664,-432.712704,-954.908649,-248.2989012,-2.783324484
GPC09366,-27784.85813,-107145951.9,1.837829865,-6.772533181,0.64223939,3.971015286,0.470091269,-0.015222425,-1723.888948,-391.3934604,-902.0781233,-219.3349927,-0.393596357
GPC09367,-33888.4053,-137596582.8,-0.554353375,24.59517051,0.858490599,-13.62153397,-0.875644877,-0.002216482,-1892.545256,-389.6775123,-894.9788856,-186.1475881,-3.293821035
GPC09368,-30854.25973,-112529054.8,2.10118387,-5.417153095,2.643647793,-7.621915822,-0.616561457,-0.004126582,-1890.110471,-422.6427344,-989.1141508,-249.2453183,-3.00916779
GPC09369,-30941.60454,-110974882.3,2.507960743,4.201227302,1.988772792,-3.162398511,-0.518728875,-0.006373582,-1948.34271,-450.6423812,-1046.871529,-269.8349448,-1.951945132
GPC09370,-25085.82781,-84173483.8,1.189405862,5.646707726,1.407361206,-10.13067958,-0.724203728,-0.009708513,-1594.792399,-373.8092052,-825.5960251,-227.0939741,-2.78220223
GPC09371,-20804.50214,-74572432.81,4.314069218,-5.62821752,0.104571537,19.71011235,1.259672067,-0.01801322,-1456.11049,-372.885475,-836.2291272,-216.5720744,1.322268001
GPC09372,-25243.52218,-89743790.48,2.942382638,-3.674997645,0.578530937,14.53347391,0.913180839,-0.022272606,-1629.340611,-393.762949,-948.6143229,-253.1133803,-0.567889414
GPC09374,-24894.80565,-92667618.84,-1.848098227,18.88847503,-0.49747649,-0.972860581,0.197622405,-0.02194588,-1200.940944,-265.6076197,-594.543202,-141.973979,-2.744560552
GPC09375,-26121.57903,-103046320.3,-3.767917438,25.826253,-1.213045334,-12.93091786,-0.771581825,-0.006938334,-1291.443997,-272.6610164,-646.5611194,-138.8324046,-3.284340067
GPC09378,-32070.12917,-114450302,2.309955718,-9.152960337,2.221779696,-10.04850163,-0.887578533,-0.013552373,-1897.701198,-457.3424159,-977.2289933,-254.9529526,-2.523092617
GPC09380,-23399.3319,-83041938.22,0.529072133,15.75385182,1.332468949,-8.960425137,-0.832558805,-0.00568249,-1434.973565,-337.612314,-711.3582697,-185.5110504,-2.681806994
GPC09381,-32266.73656,-117597051.1,2.295569446,2.775110045,1.724848285,-8.230140162,-0.55881088,-0.012199107,-1856.838839,-441.2175263,-971.8856037,-247.6614744,-2.645034747
GPC09382,-27608.14372,-100240120.4,-0.416371442,2.382634997,-0.254502027,2.788133047,0.464965459,-0.015386205,-1589.396368,-389.4721061,-837.5427124,-216.8103122,-1.41058242
GPC09383,-36508.6183,-132905828.4,2.07309749,-0.33278585,1.671647213,-2.917960716,-0.325273893,-0.009927699,-2200.574838,-501.3816302,-1186.245435,-300.3678795,-2.311435539
GPC09384,-28685.00088,-101579918,3.33466662,-8.083578258,2.454014756,-8.925201573,-0.808719154,-0.009521023,-1918.682863,-460.0137289,-998.4882888,-261.1205224,-2.286094563
GPC09385,-27833.27901,-98665700.37,0.90920293,-4.294249573,-0.068243399,7.531365263,0.553766613,-0.01271774,-1735.925082,-407.5085384,-882.9745883,-229.1044728,-1.786659358
GPC09386,-27761.57755,-103386151.9,0.726441672,-1.685669482,0.91226218,2.810177039,0.279204374,-0.011083067,-1818.034488,-399.0815759,-957.5462749,-235.6605186,-1.398917013
GPC09387,-15061.44403,-79897228.22,-2.404861177,39.68139999,0.872968223,-17.73524663,-1.414511415,0.005787386,-1380.190875,-280.2028286,-644.9807328,-75.29683301,-3.542474312
GPC09388,-23795.85778,-90884922.39,1.454828732,5.181602442,0.718473967,-0.909064778,-0.223108156,-0.014107003,-1737.59227,-399.4778701,-942.316825,-220.2048976,-1.617527532
GPC09391,-27038.06493,-97807192.46,1.392484086,9.95783132,1.423195548,-7.324627561,-0.428301726,-0.018703184,-1199.320733,-269.4210962,-621.5397418,-158.1108141,-2.829711515
GPC09394,-1253.467534,6563410.543,-1.411419211,1.320746308,-0.2944614,-1.736956898,-0.011018805,0.019503419,66.04744488,46.01834573,110.1135174,12.93330971,-1.074018603
GPC09395,-31124.7575,-116972648.3,-1.630234521,-23.28299574,-2.274392315,45.54401191,2.944431035,-0.013285392,-1433.302547,-329.5197525,-676.7010688,-170.1467086,0.223950491
GPC09396,-32294.48533,-121662275.5,-1.73407199,-14.66413651,-2.415086575,32.64767964,2.452939534,-0.013570996,-1476.442311,-336.5855547,-664.5770438,-166.5229061,-0.214740081
GPC09400,-23073.97402,-82901957.94,-0.963280717,-32.45425675,-1.388441611,8.528821197,0.886650456,-0.01408242,-1583.491175,-366.1078847,-767.4879589,-201.1595005,-1.135107582
GPC09401,-21662.63094,-76705857.35,-0.6247918,-31.45896643,-1.223477062,8.071844389,0.832770865,-0.013138822,-1514.143734,-354.5355866,-731.2906373,-193.012252,-0.995947824
GPC09402,24310.05606,109203020.2,-0.882545413,44.7138542,1.756747079,-19.33901831,-1.420718304,0.03973106,1671.665814,423.3838241,885.2183676,198.0687714,-2.707979354
GPC09406,-23767.50397,-80509154.12,2.610033334,0.265822359,1.867601269,-3.276126528,-0.148110614,-0.006353847,-1376.479487,-334.4032722,-726.9041084,-201.214499,-1.273578757
GPC09407,-25866.19492,-97186961.4,-1.057859458,9.321902198,-0.038689932,-8.86402952,-0.521297211,-0.010933799,-1629.277391,-382.7495213,-824.4651635,-203.9424166,-3.256779818
GPC09409,-36082.81069,-128672915.1,1.824656849,-13.70385205,1.380052333,-9.130332904,-0.693503507,-0.007987124,-2164.287406,-491.9975326,-1083.665991,-282.1507527,-2.676924365
GPC09410,-32345.40605,-116640659.1,1.749229985,4.925246492,1.389956605,-7.205069896,-0.529117877,-0.00718226,-1985.533463,-467.7975363,-1041.349363,-266.7588285,-2.731781436
GPC09411,-22672.77832,-83692357.81,4.152200217,-12.1223033,-0.12400666,18.0893459,0.883893607,-0.0116368,-1579.668861,-379.6321129,-876.0615587,-226.3586382,0.956150361
GPC09412,-16142.89971,-61207913.5,3.687358746,-0.335149956,0.150276764,14.91516883,0.75953437,-0.006969986,-1417.384748,-338.006406,-810.4671559,-203.3009108,1.08421739
GPC09413,-21260.08942,-79886418.97,3.230051813,-6.382419712,0.531429873,8.99857837,0.355039915,-0.009616442,-1669.969382,-402.3852311,-929.6611269,-235.0694892,0.126962264
GPC09414,-26088.61165,-93798875.04,3.631547078,-17.02417762,1.603054121,4.034433832,0.041874011,-0.014827994,-1674.832944,-403.7033682,-930.8802844,-238.0696666,-0.828531724
GPC09415,-33461.70012,-123828695.5,1.409004674,3.49954817,0.459495415,13.66153739,0.898140957,-0.017738616,-1844.926181,-420.8043767,-1020.264494,-256.1291583,-1.163677215
GPC09418,-30148.06163,-120005005.3,-0.613902585,15.94275846,0.949702777,-15.87156255,-1.049672742,0.002198274,-1630.45391,-330.813241,-788.2033719,-167.470862,-3.172221956
GPC09419,-22329.47949,-85341697.86,-0.206007841,-19.26016911,-0.82022887,14.99127061,1.244151369,-0.013944962,-1394.634554,-332.3346405,-694.7465978,-171.6066144,-1.137017239
GPC09421,-27132.94858,-95886117.46,0.962458532,-12.89309243,0.17548619,9.030775048,0.77622909,-0.014848196,-1950.090952,-463.0002619,-1030.815348,-266.2899244,-1.71689751
GPC09422,-30489.73361,-106340148.3,2.479539425,-5.959224621,2.114806603,-13.91453654,-1.053387469,-0.00623492,-2189.266485,-518.6214893,-1109.471275,-292.009187,-3.299548674
GPC09423,-23032.21411,-82951942.54,1.460364378,-6.925729005,0.271450593,8.667855462,0.590036706,-0.00801366,-1667.54256,-397.5661662,-863.7167628,-221.6932081,-1.788036278
GPC09424,-30188.14133,-108992529.4,-1.373056673,-0.560136813,-0.033549423,-8.819493163,-0.172678681,-0.003688534,-1670.657594,-426.3191837,-747.308614,-196.7822129,-2.691757924
GPC09425,-28312.05011,-103179442.8,1.044342995,8.45027342,0.675651069,-6.620443411,-0.546330078,-0.002691774,-1505.397249,-350.0805115,-675.1438885,-172.1129798,-2.644177921
GPC09426,-23767.05674,-90386927.63,0.347202627,3.123580345,0.954097678,-3.465600568,-0.174574527,-0.006293125,-1510.374051,-348.1731722,-761.7742031,-190.6363167,-1.907434144
GPC09428,-31750.46985,-124099766.8,-2.433612831,28.59855449,-0.336082967,-11.85118081,-0.599200447,-0.004114672,-1878.831155,-422.781781,-868.2996386,-200.1059043,-4.047178393
GPC09429,-28134.51137,-97262137.52,2.101747512,10.81590197,2.112698546,-9.352200931,-0.800320237,-0.00544992,-1978.180743,-458.5136771,-1024.364926,-274.2113375,-3.04540198
GPC09430,-22176.0767,-78351453.19,2.278411034,-1.454839312,1.23423792,1.422865401,0.124189132,-0.012556301,-1575.85744,-379.6899065,-820.6569399,-212.6620722,-1.337125238
GPC09431,-30220.36625,-117290289.3,-2.017936964,34.45148954,0.415110656,-19.45445308,-1.232642875,-0.006053041,-1609.768748,-357.4488175,-832.6498786,-194.0050671,-3.755832684
GPC09432,-23492.26867,-85667029.03,2.014807785,6.21367778,1.647710679,-7.528579809,-0.425323431,-0.018298079,-1555.544522,-358.1966699,-815.4185173,-212.5206445,-1.998569461
GPC09433,-26045.44159,-99718110.48,-1.498651591,16.65707607,-0.308065737,-5.033624291,-0.375565305,-0.005322668,-1618.930542,-361.9917363,-751.4125824,-183.275486,-2.96677076
GPC09434,-19114.50987,-68074538,0.790634923,0.279470191,0.86444,-7.375770597,-0.375332293,-0.005521747,-1316.057786,-303.9276219,-671.4005113,-171.475481,-2.221620518
GPC09435,-20599.41492,-72562537.99,-0.995784811,33.4247084,0.132613204,-7.224685493,-0.386550628,0.004051484,-585.057534,-138.1914302,-238.2762524,-63.55984383,-2.270578913
GPC09436,-17661.34849,-70244589.54,4.604919878,-2.251558232,1.25088866,4.045456837,0.105034568,-0.015555632,-1415.630603,-327.7539581,-815.133149,-195.3453284,0.316183626
GPC09437,-24550.83823,-82683256.77,0.74167766,-0.575053408,-0.254639203,11.5866151,0.910509594,-0.019384267,-1176.429965,-301.2049504,-642.7447246,-181.6610411,-0.563228499
GPC09438,-15210.91587,-59912669.73,4.074471412,-17.1197941,1.345231247,-5.229274258,-0.45856554,-0.013009341,-1405.406271,-339.2017954,-825.3344535,-195.4043776,-0.537345119
GPC09439,-14631.98916,-60605683.56,-0.549924989,82.42339439,2.416712546,-18.54548521,-1.760637055,0.010558875,-568.8511742,-79.40636698,-248.1318624,-32.00663393,-3.196964477
GPC09440,-29633.18232,-111508058.9,1.052778851,20.16950698,1.143202085,-5.428766133,-0.364095305,-0.002795587,-1437.032669,-343.4716976,-712.8466872,-168.9480416,-2.582071538
GPC09441,-24822.56162,-96242673.64,-0.861416378,20.24335813,-0.091212156,-0.705909922,0.098525905,-0.018875445,-1283.99779,-276.8112536,-657.6679314,-149.2507562,-2.417801435
GPC09442,-23215.74473,-79649134.8,4.245111337,8.46357879,2.016189693,-3.678708421,-0.372988422,-0.009347307,-1344.953404,-341.3142835,-727.1991747,-199.4613321,-0.708304035
GPC09443,-26232.04601,-94910733.1,-2.409710203,18.51870196,-0.511123756,2.660819571,0.034926166,-0.007987465,-1748.316495,-371.2759709,-945.0162203,-237.1544013,-2.878955959
GPC09444,-24989.37392,-90454391.38,2.052448364,-4.414028495,0.726854444,7.425262456,0.421410734,-0.01276496,-1738.279081,-405.1836628,-927.5777833,-233.0318344,-1.179378172
GPC09445,-27767.664,-105792960.2,1.999184836,-2.135010413,0.490912336,7.986719018,0.468887112,-0.012476203,-1759.024457,-413.2167343,-892.4354369,-222.6464038,-0.340101566
GPC09446,-26861.97391,-94761693.22,0.570700263,-9.354255773,-0.239751792,13.18416908,1.094431422,-0.017532263,-1709.773464,-418.1527636,-878.0270092,-229.6913716,-0.859448173
GPC09447,-36419.20319,-135323032.5,0.0428656,-1.143748415,-0.865402928,15.96787745,1.196137769,-0.019647888,-2026.267416,-482.386157,-1054.654938,-267.7228549,-0.871125829
GPC09449,-27081.16214,-107315820.6,-3.749327677,28.57387714,-0.964671039,-13.28118334,-0.866316938,-0.006961859,-1359.062661,-284.5762595,-693.6451088,-149.0370223,-3.426041806
GPC09450,-28644.89621,-111584168,-0.958477949,13.97729273,-0.566558533,-5.57767288,-0.278349196,-0.017108895,-1509.36125,-337.7322636,-830.4033947,-189.2819858,-2.064438596
GPC09451,-27079.73987,-101902082.5,3.173923083,-13.28802932,-0.007151591,21.55060803,1.302457895,-0.019527649,-1498.148249,-341.6324132,-923.0027763,-229.6662007,1.137098584
GPC09452,-22647.16051,-75641443.36,2.444617932,0.726936745,2.372004621,-1.414476226,-0.407527368,-0.003525655,-1250.062206,-312.3425956,-715.6932047,-192.366713,-1.599373977
GPC09453,-16077.57015,-61675570.79,0.934926109,16.34366406,1.361091797,-4.697474361,-0.38669316,-0.006629081,-892.3549361,-202.0542664,-468.3183182,-106.7794151,-1.488238715
GPC09454,-23296.43593,-88131858.59,-2.087189143,16.63391198,-0.728006856,-2.96929409,0.06414556,-0.022583968,-1098.636203,-236.5662777,-532.2894829,-122.9945125,-2.890208817
GPC09455,-24335.382,-93165763.47,1.906759812,7.088620953,1.124888929,-1.780609039,-0.18318128,-0.016864169,-1353.687543,-308.8626011,-689.8144056,-166.1248254,-1.617467624
GPC09456,-27312.51277,-95634755.23,1.145999435,-29.38654524,-0.852515447,18.10661522,1.435130668,-0.023075157,-1859.287729,-454.9474634,-1010.238721,-265.0593275,-0.749561913
GPC09457,-26743.43128,-99112824.53,-1.655957599,19.27267612,-0.449240781,-0.017663148,0.213910129,-0.024427105,-1268.918307,-280.3147399,-638.9895561,-153.4084755,-2.784539014
GPC09458,-29242.06369,-108415877.9,-1.456119781,35.4503241,-0.985739325,-0.950452909,0.193243472,-0.021852716,-1174.088414,-285.2059142,-646.7238884,-159.4231449,-1.935595363
GPC09459,-27029.52411,-97542211.7,0.965982705,-10.76223454,1.25980985,-11.39129908,-0.685129857,-0.005344649,-1699.77486,-391.3561633,-871.2205558,-224.2026772,-2.478654727
GPC09460,-25351.37713,-94116127.66,0.643608498,-22.86322679,-1.239307004,16.30830064,1.345082152,-0.012206349,-1381.371737,-309.9580234,-750.9900987,-184.4764553,-0.623978583
GPC09461,-27087.91433,-102233397.4,0.792715111,-7.449814013,-0.84966816,20.9488381,1.741133713,-0.025298555,-1639.734695,-383.6397576,-928.313617,-223.5516139,-0.02883582
GPC09464,-19280.87222,-74644701.43,1.602738514,5.210594861,1.957302163,-12.80751232,-1.16127937,-0.008496378,-1607.950871,-377.8658478,-891.5977597,-219.5652922,-2.361541779
GPC09465,-27720.96243,-103684440.3,0.257900632,-8.573511736,0.390917535,-5.331099436,-0.41822981,-0.016763121,-1281.29034,-296.2515675,-699.3897999,-171.0880647,-2.514036826
GPC09466,-15225.17708,-64470921.65,-0.154584178,16.62465562,-0.083973673,1.302976798,-0.109216462,-0.001268481,-1286.246001,-285.1406647,-735.47293,-166.101234,-1.346591513
GPC09467,-22661.32071,-84004436.18,3.045785462,-7.282890009,-0.362210193,17.45267178,1.216779174,-0.013703123,-1448.354631,-366.166382,-814.3489666,-205.0963914,0.729528151
GPC09468,-17702.76521,-72719655.62,-1.524309234,36.63850056,0.331147995,-18.06540988,-1.186466435,-0.002422051,-1507.228472,-341.5416688,-728.4075426,-168.3399559,-3.086336128
GPC09469,-19263.08026,-79655748.79,-2.772516553,53.48896297,-0.310193676,-10.05381106,-0.761911195,-0.004448035,-1539.935502,-326.4047148,-757.4306656,-170.898497,-3.61907821
GPC09471,-18883.64713,-69665668.23,1.019975969,1.059307386,-0.629196369,20.1902181,1.097307573,-0.011211392,-1225.831056,-281.8936932,-723.9304312,-178.0470157,0.516764767
GPC09472,-23435.39709,-77635385.57,0.931347848,12.96965678,0.712761737,-6.21694744,-0.313947109,-0.001043387,-1250.818137,-303.604111,-657.3751554,-184.5935247,-3.325269886
GPC09474,-27446.20443,-108575550.1,-3.766248409,28.14077785,-0.983209281,-13.1690484,-0.859318811,-0.0069455,-1367.75317,-286.684155,-698.4649393,-150.4731556,-3.456659602
GPC09475,-23061.36294,-85288859.87,2.50252744,-4.913965129,0.925376288,1.58310086,0.152773698,-0.007051113,-1263.414316,-289.7226023,-670.9928096,-165.8781673,-1.203685116
GPC09476,-28381.78135,-102296194.8,2.443069969,1.630804604,1.821630525,-7.185451147,-0.417784803,-0.005727133,-1671.575011,-397.9265381,-890.2016167,-233.5643801,-1.641238853
GPC09478,-15977.67002,-68606510.53,-2.41902311,31.32920849,-0.444641311,-7.767514227,-0.49597074,-0.005441541,-1257.867348,-256.0913468,-660.6460059,-134.4889506,-3.519003229
GPC09480,-27051.15025,-100983955.9,3.10815838,-2.426472613,0.25848751,15.50497921,0.889185982,-0.016747207,-1670.736282,-403.0474818,-960.2169962,-244.0976583,0.666062703
GPC09481,-32813.5718,-118646553.4,2.681990087,2.574952802,2.370379985,-4.936625244,-0.67510865,-0.009441476,-1980.242807,-460.2566272,-1048.177322,-270.2408353,-2.269432382
GPC09482,-28924.18611,-104955963.4,3.006940726,-4.68063211,2.222514612,-7.687105703,-0.666471694,-0.010011274,-2055.710371,-480.0489249,-1084.1157,-278.0420257,-2.45426774
GPC09483,-31241.98715,-117573269.4,2.408141094,3.411481837,1.417302301,2.910586881,0.141376754,-0.011701348,-1924.34101,-436.2365393,-1047.933739,-254.7541294,-1.686164242
GPC09485,-19813.79578,-80378795.22,1.386394097,13.02093556,1.725363165,-4.896803665,-0.571509503,-0.005575926,-1565.287812,-335.3474575,-843.168623,-195.8729343,-2.279497988
GPC09486,-32595.10124,-119937885.8,2.451125034,-16.23457092,2.267507719,-11.94489454,-0.954531401,-0.008528043,-2125.857648,-470.3919509,-1075.026236,-267.7317397,-2.894340035
GPC09487,-11500.32727,-44357413.88,2.739452807,-34.6452819,0.046526547,12.38212141,0.821500501,-0.015620398,-1135.97683,-262.4717711,-640.4489718,-156.1825833,0.416235998
GPC09488,-23162.13318,-84588094.49,3.071124468,0.70555767,1.475661207,2.567639615,-0.115005385,-0.007905485,-1533.467317,-366.0732924,-797.6366509,-203.8199805,-1.280746072
GPC09491,-24584.95945,-90086391.95,3.58648492,-15.62382353,-0.509637606,23.36302282,1.30897367,-0.015613154,-1600.169625,-389.3821383,-893.3015318,-229.5273826,1.163698535
GPC09492,-25782.71964,-98775347.84,0.776889362,20.34622896,0.452263383,-0.148333203,-0.040654901,-0.013003598,-1887.071303,-433.250783,-1004.185376,-238.3800945,-2.520012657
GPC09493,-21634.12586,-85257643.23,2.177181263,3.70575745,0.527079526,3.136805956,0.411128809,-0.015994747,-1518.869586,-345.1678373,-831.996028,-199.8817646,-0.570770357
GPC09494,-28344.83679,-105265668.9,1.033644887,8.169841282,1.602981587,-10.21573724,-0.641052018,-0.00516995,-2002.992211,-454.6000466,-1013.005718,-250.3197093,-2.679492356
GPC09495,-30997.91554,-122402935.1,0.338303837,-7.043954188,1.107411567,-7.384664114,-0.423906666,-0.010626476,-1982.181881,-438.7761179,-1052.108203,-246.2511857,-2.990832856
GPC09496,-22870.81259,-85561758.81,0.927951768,2.639991608,0.69562413,-4.123346366,-0.197652042,-0.00944863,-1389.630346,-322.510854,-707.696582,-172.5521645,-2.137844829
GPC09497,-24144.92128,-91371455.61,3.613336656,-12.8532238,-0.312504568,21.25901252,1.238260457,-0.022594794,-1587.371785,-381.522153,-963.7671312,-240.5672597,1.244394206
GPC09498,-30287.97491,-113013549.8,2.170420052,-9.758690161,0.558464374,12.03570147,0.661186115,-0.016817279,-2041.045758,-476.9293322,-1107.39942,-282.5183746,-1.388602742
GPC09499,-27821.56058,-103013408.9,-0.186471664,10.88828282,0.870585462,-8.158665967,-0.632465479,-0.016180908,-1823.531597,-429.9897399,-902.5978564,-224.6994475,-3.115292784
GPC09500,-31577.72816,-113816544.1,1.490420471,2.534683854,1.660378913,-10.65895641,-0.694881837,-0.006819638,-1909.326791,-433.6549436,-976.3689592,-248.2914896,-2.801508615
GPC09501,-16852.97377,-64864743.55,-0.647062903,12.65625397,0.391519623,-15.82432072,-0.880529757,-0.002623237,-1483.768867,-332.9240229,-733.7159797,-182.3265568,-3.513414075
GPC09502,-19586.82944,-89293446.85,-0.757466084,69.30431783,1.042572256,-14.22366665,-1.14317028,-0.009435032,-1285.891405,-234.7204839,-659.0210395,-117.2283869,-2.50298208
GPC09503,-27033.18454,-104959554.2,-2.308544549,44.32929193,-0.01440087,-13.25578591,-0.833671989,0.006426939,-1506.159629,-335.1178563,-711.6489788,-146.7857017,-3.715319688
GPC09504,-30775.78275,-109611497.4,1.763388982,4.905514672,2.136253646,-15.79393887,-1.055285378,-0.008221628,-2042.471512,-476.2291341,-1044.639345,-273.7602046,-3.102361659
GPC09505,-19250.24038,-74838518.13,0.699136892,14.01135379,1.518559636,-7.987558213,-0.651243466,0.009133321,-1512.40062,-334.2212495,-782.8755632,-185.0981974,-3.346682648
GPC09506,-16086.93455,-83280196.73,-2.045288506,38.88532548,1.047608885,-17.08474275,-1.395101813,0.005393962,-1423.82571,-292.5063869,-670.825595,-82.94927165,-3.531017482
GPC09507,-7869.901846,-26826937.63,-1.659339077,15.5759469,-0.519875868,-2.308406004,-0.0048302,0.007480832,-160.9204133,-13.94984292,-91.62847324,-21.52881221,-1.677293971
GPC09509,-24538.65602,-89578627.21,-0.776377209,-18.68700486,-1.931985851,25.75924,2.543412814,-0.027907572,-1124.562512,-265.8862873,-631.2397447,-164.6775886,0.393849764
GPC09512,-14815.54563,-57920557.46,-0.309563106,-14.52122756,-1.071673204,8.338201655,1.027658135,-0.021634686,-1163.520226,-233.1104863,-609.2493303,-148.7101849,-0.465910926
GPC09513,-5843.289981,-19032071.11,-0.590391334,17.55449015,1.48226762,-18.52128956,-1.381428447,0.03252389,435.5754149,134.0831378,383.335884,101.4745518,-4.342868043
GPC09514,-6547.579536,-21394029.85,-0.756595434,22.57026169,1.603288637,-20.07280937,-1.457846006,0.032325545,481.468283,148.8367198,417.8072755,112.3025416,-4.530012795
GPC09515,-5388.354886,-15766701.89,-0.985997227,22.47122157,1.436013215,-19.62347055,-1.371741187,0.032813261,440.6637921,135.1516573,397.5629924,102.7398897,-4.397327213
GPC09516,-29029.36851,-104461537.3,0.18340428,-4.382142099,-0.873779352,16.0540391,1.466053728,-0.010986544,-1500.456427,-343.0738749,-844.2316933,-217.0881468,-0.706577967
GPC09517,-28923.18872,-105872892.7,-1.296997071,23.75039276,-1.16464535,0.641185725,0.273421632,-0.005208114,-1363.726616,-308.6664431,-713.2536458,-177.848297,-1.924136643
GPC09518,-21381.5354,-80366828.93,-0.308983748,16.36053638,-0.025098921,-3.109543921,-0.098225946,-0.005384885,-1415.979614,-320.7600109,-771.0317077,-186.2179423,-2.307234216
GPC09520,-23806.76167,-89445389.24,-2.868817543,-9.473976011,-1.712433129,19.77892212,1.795349069,-0.006497536,-1145.805409,-262.8423165,-517.1353368,-129.7599347,-0.307725752
GPC09521,-26547.94785,-96422649.27,4.788643836,-2.5074681,0.913634305,19.07968651,0.867876308,-0.024902489,-1829.128285,-443.0896064,-1090.921855,-277.0661201,0.61570664
GPC09524,-9232.542631,-28614616.36,0.811082202,25.58088267,0.822837377,-13.46036408,-0.66361515,0.035157773,406.0279773,107.468754,316.3288121,75.56883695,-0.137867412
GPC09525,-29059.77255,-109332763.8,4.495456115,2.210755075,0.384323949,23.59505348,1.181828099,-0.025050759,-1864.752665,-443.8785135,-1096.66676,-272.6574201,0.950895674
GPC09526,-22130.53803,-85251207.05,-2.359765884,-10.40100064,-2.357718594,24.23887663,1.722420322,-0.014811475,-1252.306474,-270.9085402,-636.5344481,-156.6526616,-1.067540861
GPC09527,-22936.01701,-87505622.37,-1.241080197,-5.574580502,-1.280326669,17.97875987,1.322168895,-0.016083011,-1402.340277,-319.3212,-710.1008933,-177.7154229,-1.182958235
GPC09528,-20660.07873,-75278766.61,-2.367247622,-20.63142318,-2.315076626,23.23984436,1.835119893,-0.011293151,-1236.36158,-260.0044979,-611.9958737,-159.0919468,-0.510699016
GPC09529,-9538.249499,-33607448.08,-0.260687955,9.157665164,2.335020031,-14.15742545,-1.200767916,0.027702871,162.7253231,60.79224803,216.0787976,63.6098738,-5.142819075
GPC09530,-9192.764921,-32185377.22,0.131892667,3.93104405,2.370695943,-14.00633545,-1.145841089,0.027059417,207.449381,65.31985696,231.5292788,67.26202261,-4.944768277
